ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2014,,,,,
UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA,
RN,24,02303,Caraúbas,"21,750",
RN,24,02402,Carnaúba dos Dantas,"7,972",
RN,24,02501,Carnaubais,"10,628",
RN,24,02600,Ceará-Mirim,"72,374",
RN,24,02709,Cerro Corá,"11,305",
RN,24,02808,Coronel Ezequiel,"5,583",
RN,24,02907,Coronel João Pessoa,"4,955",
RN,24,03004,Cruzeta,"8,173",
RN,24,03103,Currais Novos,"44,710",
RN,24,03202,Doutor Severiano,"7,181",
RN,24,03301,Encanto,"5,554",
RN,24,03400,Equador,"6,070",
RN,24,03509,Espírito Santo,"10,739",
RN,24,03608,Extremoz,"27,107",
RN,24,03707,Felipe Guerra,"5,994",
RN,24,03756,Fernando Pedroza,"3,019",
RN,24,03806,Florânia,"9,250",
RN,24,03905,Francisco Dantas,"2,919",
RN,24,04002,Frutuoso Gomes,"4,254",
RN,24,04101,Galinhos,"2,516",
RN,24,04200,Goianinha,"24,889",
RN,24,04309,Governador Dix-Sept Rosado,"12,992",
RN,24,04408,Grossos,"10,099",
RN,24,04507,Guamaré,"14,282",
RN,24,04606,Ielmo Marinho,"13,237",
RN,24,04705,Ipanguaçu,"14,983",
RN,24,04804,Ipueira,"2,206",
RN,24,04853,Itajá,"7,397",
RN,24,04903,Itaú,"5,850",
RN,24,05009,Jaçanã,"8,702",
RN,24,05108,Jandaíra,"6,875",
RN,24,05207,Janduís,"5,436",
RN,24,05306,Januário Cicco,"9,767",
RN,24,05405,Japi,"5,427",
RN,24,05504,Jardim de Angicos,"2,673",
RN,24,05603,Jardim de Piranhas,"14,476",
RN,24,05702,Jardim do Seridó,"12,540",
RN,24,05801,João Câmara,"34,324",
RN,24,05900,João Dias,"2,689",
RN,24,06007,José da Penha,"6,049",
RN,24,06106,Jucurutu,"18,409",
RN,24,06155,Jundiá,"3,821",
RN,24,06205,Lagoa d'Anta,"6,640",
RN,24,06304,Lagoa de Pedras,"7,425",
RN,24,06403,Lagoa de Velhos,"2,762",
RN,24,06502,Lagoa Nova,"15,110",
RN,24,06601,Lagoa Salgada,"8,076",
RN,24,06700,Lajes,"11,065",
RN,24,06809,Lajes Pintadas,"4,794",
RN,24,06908,Lucrécia,"3,897",
RN,24,07005,Luís Gomes,"10,086",
RN,24,07104,Macaíba,"76,801",
RN,24,07203,Macau,"31,037",
RN,24,07252,Major Sales,"3,856",
RN,24,07302,Marcelino Vieira,"8,502",
RN,24,07401,Martins,"8,661",
RN,24,07500,Maxaranguape,"11,628",
RN,24,07609,Messias Targino,"4,489",
RN,24,07708,Montanhas,"11,608",
RN,24,07807,Monte Alegre,"21,996",
RN,24,07906,Monte das Gameleiras,"2,240",
RN,24,08003,Mossoró,"284,288",
RN,24,08102,Natal,"862,044",
RN,24,08201,Nísia Floresta,"26,208",
RN,24,08300,Nova Cruz,"37,239",
RN,24,08409,Olho-d'Água do Borges,"4,380",
RN,24,08508,Ouro Branco,"4,866",
RN,24,08607,Paraná,"4,194",
RN,24,08706,Paraú,"3,907",
RN,24,08805,Parazinho,"5,127",
RN,24,08904,Parelhas,"21,387",
RN,24,03251,Parnamirim,"235,983",
RN,24,09100,Passa e Fica,"12,424",
RN,24,09209,Passagem,"3,057",
RN,24,09308,Patu,"12,635",
RN,24,09407,Pau dos Ferros,"29,696",
RN,24,09506,Pedra Grande,"3,467",
RN,24,09605,Pedra Preta,"2,587",
RN,24,09704,Pedro Avelino,"7,122",
RN,24,09803,Pedro Velho,"14,787",
RN,24,09902,Pendências,"14,579",
RN,24,10009,Pilões,"3,723",
RN,24,10108,Poço Branco,"14,994",
RN,24,10207,Portalegre,"7,760",
RN,24,10256,Porto do Mangue,"5,788",
RN,24,10306,Presidente Juscelino,"9,666",
RN,24,10405,Pureza,"9,208",
RN,24,10504,Rafael Fernandes,"5,001",
RN,24,10603,Rafael Godeiro,"3,202",
RN,24,10702,Riacho da Cruz,"3,442",
RN,24,10801,Riacho de Santana,"4,279",
RN,24,10900,Riachuelo,"7,753",
RN,24,08953,Rio do Fogo,"10,684",
RN,24,11007,Rodolfo Fernandes,"4,548",
RN,24,11106,Ruy Barbosa,"3,683",
RN,24,11205,Santa Cruz,"38,538",
RN,24,09332,Santa Maria,"5,259",
RN,24,11403,Santana do Matos,"13,768",
RN,24,11429,Santana do Seridó,"2,661",
RN,24,11502,Santo Antônio,"23,681",
RN,24,11601,São Bento do Norte,"2,935",
RN,24,11700,São Bento do Trairí,"4,262",
RN,24,11809,São Fernando,"3,572",
RN,24,11908,São Francisco do Oeste,"4,138",
RN,24,12005,São Gonçalo do Amarante,"96,759",
RN,24,12104,São João do Sabugi,"6,196",
RN,24,12203,São José de Mipibu,"42,773",
RN,24,12302,São José do Campestre,"12,896",
RN,24,12401,São José do Seridó,"4,528",
RN,24,12500,São Miguel,"23,100",
RN,24,12559,São Miguel do Gostoso,"9,333",
RN,24,12609,São Paulo do Potengi,"17,066",
RN,24,12708,São Pedro,"6,255",
RN,24,12807,São Rafael,"8,349",
RN,24,12906,São Tomé,"11,196",
RN,24,13003,São Vicente,"6,364",
RN,24,13102,Senador Elói de Souza,"6,034",
RN,24,13201,Senador Georgino Avelino,"4,269",
RN,24,13300,Serra de São Bento,"5,890",
RN,24,13359,Serra do Mel,"11,336",
RN,24,13409,Serra Negra do Norte,"8,106",
RN,24,13508,Serrinha,"6,568",
RN,24,13557,Serrinha dos Pintos,"4,775",
RN,24,13607,Severiano Melo,"4,278",
RN,24,13706,Sítio Novo,"5,384",
RN,24,13805,Taboleiro Grande,"2,494",
RN,24,13904,Taipu,"12,334",
RN,24,14001,Tangará,"15,354",
RN,24,14100,Tenente Ananias,"10,558",
RN,24,14159,Tenente Laurentino Cruz,"5,677",
RN,24,11056,Tibau,"3,978",
RN,24,14209,Tibau do Sul,"13,017",
RN,24,14308,Timbaúba dos Batistas,"2,408",
RN,24,14407,Touros,"33,228",
RN,24,14456,Triunfo Potiguar,"3,386",
RN,24,14506,Umarizal,"10,864",
RN,24,14605,Upanema,"12,853",
RN,24,14704,Várzea,"5,490",
RN,24,14753,Venha-Ver,"4,086",
RN,24,14803,Vera Cruz,"11,832",
RN,24,14902,Viçosa,"1,705",
RN,24,15008,Vila Flor,"3,086",
PB,25,00106,Água Branca,"9,990",
PB,25,00205,Aguiar,"5,580",
PB,25,00304,Alagoa Grande,"28,689",
PB,25,00403,Alagoa Nova,"20,399",
PB,25,00502,Alagoinha,"14,188",
PB,25,00536,Alcantil,"5,425",
PB,25,00577,Algodão de Jandaíra,"2,461",
PB,25,00601,Alhandra,"19,057",
PB,25,00734,Amparo,"2,195",
PB,25,00775,Aparecida,"8,174",
PB,25,00809,Araçagi,"17,186",
PB,25,00908,Arara,"13,258",
PB,25,01005,Araruna,"19,855",
PB,25,01104,Areia,"23,288",
PB,25,01153,Areia de Baraúnas,"1,894",
PB,25,01203,Areial,"6,860",
PB,25,01302,Aroeiras,"19,231",
PB,25,01351,Assunção,"3,782",
PB,25,01401,Baía da Traição,"8,696",
PB,25,01500,Bananeiras,"21,276",
PB,25,01534,Baraúna,"4,669",
PB,25,01609,Barra de Santa Rosa,"14,999",
